ADDRESS_X,LATITUDE_X,LONGITUDE_X,CPD_NEIGHBORHOOD,SNA_NEIGHBORHOOD,CRASHDATE,CRASHSEVERITY,CRASHSEVERITYID
3XX E 3RD ST,39.099373,-84.508233,C. B. D. / RIVERFRONT,DOWNTOWN,11/22/2020 11:52:00 PM,5 - PROPERTY DAMAGE ONLY,201905
3XX E 3RD ST,39.099163,-84.508843,C. B. D. / RIVERFRONT,DOWNTOWN,11/22/2020 11:52:00 PM,5 - PROPERTY DAMAGE ONLY,201905
46XX PADDOCK RD,39.171679,-84.477211,BONDHILL,BOND HILL,11/23/2020 06:24:00 AM,4 - INJURY POSSIBLE,201904
46XX PADDOCK RD,39.171239,-84.476521,BONDHILL,BOND HILL,11/23/2020 06:24:00 AM,4 - INJURY POSSIBLE,201904
1XX E MARTIN LUTHER KING DR,39.136326,-84.506011,CORRYVILLE,CORRYVILLE,11/23/2020 09:35:00 AM,5 - PROPERTY DAMAGE ONLY,201905
1XX E MARTIN LUTHER KING DR,39.135686,-84.505981,CORRYVILLE,CORRYVILLE,11/23/2020 09:35:00 AM,5 - PROPERTY DAMAGE ONLY,201905
4XX W CENTRAL PY,39.098571,-84.519491,C. B. D. / RIVERFRONT,DOWNTOWN,11/23/2020 11:33:00 AM,5 - PROPERTY DAMAGE ONLY,201905
4XX W CENTRAL PY,39.098841,-84.519651,C. B. D. / RIVERFRONT,DOWNTOWN,11/23/2020 11:33:00 AM,5 - PROPERTY DAMAGE ONLY,201905
4XX KINGS RUN DR,39.177128,-84.510073,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,11/23/2020 11:43:00 AM,5 - PROPERTY DAMAGE ONLY,201905
20XX DANA AV,39.146291,-84.460425,EVANSTON,EVANSTON,11/23/2020 11:58:25 AM,3 - MINOR INJURY SUSPECTED,201903
20XX DANA AV,39.144521,-84.460905,EVANSTON,EVANSTON,11/23/2020 11:58:25 AM,3 - MINOR INJURY SUSPECTED,201903
31XX BOUDINOT AV,39.142176,-84.604983,WESTWOOD,WESTWOOD,11/23/2020 12:40:00 PM,3 - MINOR INJURY SUSPECTED,201903
31XX BOUDINOT AV,39.142556,-84.605023,WESTWOOD,WESTWOOD,11/23/2020 12:40:00 PM,3 - MINOR INJURY SUSPECTED,201903
23XX BEECHMONT AV,39.094332,-84.387823,MT.  WASHINGTON,MT. WASHINGTON,11/23/2020 01:47:00 PM,5 - PROPERTY DAMAGE ONLY,201905
23XX BEECHMONT AV,39.094232,-84.386663,MT.  WASHINGTON,MT. WASHINGTON,11/23/2020 01:47:00 PM,5 - PROPERTY DAMAGE ONLY,201905
30XX QUEEN CITY AV,39.135451,-84.599507,WESTWOOD,WESTWOOD,11/23/2020 01:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
30XX QUEEN CITY AV,39.135541,-84.599697,WESTWOOD,WESTWOOD,11/23/2020 01:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
19XX E SEYMOUR AV,39.18836,-84.46115,ROSELAWN,ROSELAWN,11/23/2020 01:53:00 PM,5 - PROPERTY DAMAGE ONLY,201905
19XX E SEYMOUR AV,39.18881,-84.46175,ROSELAWN,ROSELAWN,11/23/2020 01:53:00 PM,5 - PROPERTY DAMAGE ONLY,201905
12XX W 8TH ST,39.104271,-84.537671,QUEENSGATE,QUEENSGATE,11/23/2020 02:20:00 PM,5 - PROPERTY DAMAGE ONLY,201905
12XX W 8TH ST,39.103461,-84.539461,QUEENSGATE,QUEENSGATE,11/23/2020 02:20:00 PM,5 - PROPERTY DAMAGE ONLY,201905
12XX W 8TH ST,39.105371,-84.539431,QUEENSGATE,QUEENSGATE,11/23/2020 02:25:00 PM,5 - PROPERTY DAMAGE ONLY,201905
49XX GLENWAY AV,39.119211,-84.598871,WEST PRICE HILL,WEST PRICE HILL,11/23/2020 02:40:00 PM,5 - PROPERTY DAMAGE ONLY,201905
45XX INNES AV,39.171516,-84.544652,NORTHSIDE,NORTHSIDE,11/23/2020 03:05:00 PM,5 - PROPERTY DAMAGE ONLY,201905
27XX OBSERVATORY AV,39.134644,-84.441421,HYDE PARK,HYDE PARK,11/23/2020 03:38:00 PM,5 - PROPERTY DAMAGE ONLY,201905
27XX OBSERVATORY AV,39.134374,-84.439881,HYDE PARK,HYDE PARK,11/23/2020 03:38:00 PM,5 - PROPERTY DAMAGE ONLY,201905
N I71 AT 0-9 MM,39.097258,-84.515506,C. B. D. / RIVERFRONT,DOWNTOWN,11/23/2020 03:47:00 PM,5 - PROPERTY DAMAGE ONLY,201905
N I71 AT 0-9 MM,39.097878,-84.514216,C. B. D. / RIVERFRONT,DOWNTOWN,11/23/2020 03:47:00 PM,5 - PROPERTY DAMAGE ONLY,201905
29XX OBSERVATORY AV,39.137118,-84.431996,HYDE PARK,HYDE PARK,11/23/2020 03:48:00 PM,5 - PROPERTY DAMAGE ONLY,201905
29XX OBSERVATORY AV,39.136238,-84.432696,HYDE PARK,HYDE PARK,11/23/2020 03:48:00 PM,5 - PROPERTY DAMAGE ONLY,201905
9XX FREEMAN AV,39.105513,-84.530731,QUEENSGATE,QUEENSGATE,11/23/2020 04:50:00 PM,4 - INJURY POSSIBLE,201904
9XX FREEMAN AV,39.105133,-84.532001,QUEENSGATE,QUEENSGATE,11/23/2020 04:50:00 PM,4 - INJURY POSSIBLE,201904
20XX STATE AV,39.123054,-84.543941,SOUTH  FAIRMOUNT,LOWER PRICE HILL,11/23/2020 05:10:00 PM,5 - PROPERTY DAMAGE ONLY,201905
20XX STATE AV,39.123094,-84.542751,SOUTH  FAIRMOUNT,LOWER PRICE HILL,11/23/2020 05:10:00 PM,5 - PROPERTY DAMAGE ONLY,201905
52XX DUCK CREEK RD,39.163411,-84.402461,MADISONVILLE,MADISONVILLE,11/23/2020 06:12:00 PM,5 - PROPERTY DAMAGE ONLY,201905
26XX BURNET AV,39.128867,-84.501341,WALNUT HILLS,AVONDALE,11/23/2020 06:20:00 PM,5 - PROPERTY DAMAGE ONLY,201905
26XX BURNET AV,39.128387,-84.501621,WALNUT HILLS,AVONDALE,11/23/2020 06:20:00 PM,5 - PROPERTY DAMAGE ONLY,201905
13XX HOPPLE ST,39.136603,-84.538913,CAMP  WASHINGTON,CAMP WASHINGTON,11/23/2020 06:23:00 PM,5 - PROPERTY DAMAGE ONLY,201905
13XX HOPPLE ST,39.136973,-84.537683,CAMP  WASHINGTON,CAMP WASHINGTON,11/23/2020 06:23:00 PM,5 - PROPERTY DAMAGE ONLY,201905
38XX GLENWAY AV,39.113365,-84.576578,WEST PRICE HILL,EAST PRICE HILL,11/23/2020 06:42:00 PM,5 - PROPERTY DAMAGE ONLY,201905
38XX GLENWAY AV,39.114695,-84.575208,WEST PRICE HILL,EAST PRICE HILL,11/23/2020 06:42:00 PM,5 - PROPERTY DAMAGE ONLY,201905
38XX GLENWAY AV,39.113425,-84.575998,WEST PRICE HILL,EAST PRICE HILL,11/23/2020 06:42:00 PM,5 - PROPERTY DAMAGE ONLY,201905
71XX READING RD,39.190771,-84.461832,ROSELAWN,ROSELAWN,11/23/2020 07:06:00 PM,3 - MINOR INJURY SUSPECTED,201903
71XX READING RD,39.190011,-84.463422,ROSELAWN,ROSELAWN,11/23/2020 07:06:00 PM,3 - MINOR INJURY SUSPECTED,201903
71XX READING RD,39.189381,-84.463392,ROSELAWN,ROSELAWN,11/23/2020 07:06:00 PM,3 - MINOR INJURY SUSPECTED,201903
45XX RIDGE AV,39.156575,-84.421405,OAKLEY,OAKLEY,11/23/2020 08:12:00 PM,5 - PROPERTY DAMAGE ONLY,201905
45XX RIDGE AV,39.156305,-84.422055,OAKLEY,OAKLEY,11/23/2020 08:12:00 PM,5 - PROPERTY DAMAGE ONLY,201905
71XX READING RD,39.191877,-84.462049,ROSELAWN,ROSELAWN,11/23/2020 08:36:00 PM,5 - PROPERTY DAMAGE ONLY,201905
71XX READING RD,39.192307,-84.462499,ROSELAWN,ROSELAWN,11/23/2020 08:36:00 PM,5 - PROPERTY DAMAGE ONLY,201905
10XX ROSEMONT AV,39.111468,-84.584463,WEST PRICE HILL,WEST PRICE HILL,11/23/2020 09:20:00 PM,5 - PROPERTY DAMAGE ONLY,201905
10XX ROSEMONT AV,39.110358,-84.583783,WEST PRICE HILL,WEST PRICE HILL,11/23/2020 09:20:00 PM,5 - PROPERTY DAMAGE ONLY,201905
1XX E MCMILLAN ST,39.126274,-84.505266,MOUNT  AUBURN,MT. AUBURN,11/24/2020 03:25:00 AM,5 - PROPERTY DAMAGE ONLY,201905
8XX LINN ST,39.108341,-84.533161,QUEENSGATE,QUEENSGATE,11/24/2020 07:20:00 AM,5 - PROPERTY DAMAGE ONLY,201905
8XX LINN ST,39.109281,-84.533321,QUEENSGATE,QUEENSGATE,11/24/2020 07:20:00 AM,5 - PROPERTY DAMAGE ONLY,201905
71XX PADDOCK RD,39.191111,-84.475651,ROSELAWN,ROSELAWN,11/24/2020 07:30:00 AM,5 - PROPERTY DAMAGE ONLY,201905
71XX PADDOCK RD,39.191931,-84.476051,ROSELAWN,ROSELAWN,11/24/2020 07:30:00 AM,5 - PROPERTY DAMAGE ONLY,201905
32XX GOBEL AV,39.147018,-84.579434,WESTWOOD,WESTWOOD,11/24/2020 09:00:00 AM,5 - PROPERTY DAMAGE ONLY,201905
32XX GOBEL AV,39.147338,-84.579984,WESTWOOD,WESTWOOD,11/24/2020 09:00:00 AM,5 - PROPERTY DAMAGE ONLY,201905
35XX LINWOOD AV,39.124391,-84.420351,LINWOOD,MT. LOOKOUT,11/24/2020 09:45:00 AM,5 - PROPERTY DAMAGE ONLY,201905
50XX RAPID RUN RD,39.110702,-84.606146,WEST PRICE HILL,WEST PRICE HILL,11/24/2020 10:16:00 AM,5 - PROPERTY DAMAGE ONLY,201905
50XX RAPID RUN RD,39.109492,-84.605826,WEST PRICE HILL,WEST PRICE HILL,11/24/2020 10:16:00 AM,5 - PROPERTY DAMAGE ONLY,201905
3XX E MCMILLAN ST,39.126931,-84.502411,CORRYVILLE,CORRYVILLE,11/24/2020 10:24:00 AM,5 - PROPERTY DAMAGE ONLY,201905
45XX READING RD,39.167314,-84.471705,PADDOCK  HILLS,NORTH AVONDALE - PADDOCK HILLS,11/24/2020 10:30:00 AM,5 - PROPERTY DAMAGE ONLY,201905
45XX READING RD,39.166914,-84.471455,PADDOCK  HILLS,NORTH AVONDALE - PADDOCK HILLS,11/24/2020 10:30:00 AM,5 - PROPERTY DAMAGE ONLY,201905
21XX RIVER RD,39.100551,-84.551186,LOWER PRICE  HILL,LOWER PRICE HILL,11/24/2020 10:35:00 AM,5 - PROPERTY DAMAGE ONLY,201905
27XX CENTRAL PY,39.130681,-84.532391,CLIFTON/UNIVERSITY HEIGHTS,CUF,11/24/2020 10:38:00 AM,5 - PROPERTY DAMAGE ONLY,201905
36XX DAWSON AV,39.152361,-84.548051,S.. CUMMINSVILLE,SOUTH CUMMINSVILLE,11/24/2020 10:40:00 AM,5 - PROPERTY DAMAGE ONLY,201905
49XX MATLOCK AV,39.176021,-84.472458,BONDHILL,BOND HILL,11/24/2020 10:50:00 AM,5 - PROPERTY DAMAGE ONLY,201905
13XX WALNUT ST,39.109003,-84.512637,OVER-THE-RHINE,OVER-THE-RHINE,11/24/2020 11:00:00 AM,5 - PROPERTY DAMAGE ONLY,201905
30XX EUCLID AV,39.134681,-84.509121,CORRYVILLE,CORRYVILLE,11/24/2020 11:09:00 AM,5 - PROPERTY DAMAGE ONLY,201905
30XX EUCLID AV,39.135341,-84.509451,CORRYVILLE,CORRYVILLE,11/24/2020 11:09:00 AM,5 - PROPERTY DAMAGE ONLY,201905
30XX EUCLID AV,39.133881,-84.509031,CORRYVILLE,CORRYVILLE,11/24/2020 11:09:00 AM,5 - PROPERTY DAMAGE ONLY,201905
34XX COLUMBIA PY,39.118766,-84.440728,COLUMBIA / TUSCULUM,HYDE PARK,11/24/2020 11:22:00 AM,5 - PROPERTY DAMAGE ONLY,201905
34XX COLUMBIA PY,39.118096,-84.441138,COLUMBIA / TUSCULUM,HYDE PARK,11/24/2020 11:22:00 AM,5 - PROPERTY DAMAGE ONLY,201905
34XX HARVEY AV,39.14381,-84.49813,AVONDALE,AVONDALE,11/24/2020 01:16:00 PM,5 - PROPERTY DAMAGE ONLY,201905
34XX HARVEY AV,39.14411,-84.49742,AVONDALE,AVONDALE,11/24/2020 01:16:00 PM,5 - PROPERTY DAMAGE ONLY,201905
N I75 AT 3-3 MM,39.134859,-84.532713,CAMP  WASHINGTON,CAMP WASHINGTON,11/24/2020 01:39:00 PM,5 - PROPERTY DAMAGE ONLY,201905
N I75 AT 3-3 MM,39.136339,-84.533323,CAMP  WASHINGTON,CAMP WASHINGTON,11/24/2020 01:39:00 PM,5 - PROPERTY DAMAGE ONLY,201905
10XX W LIBERTY ST,39.114312,-84.532275,WEST  END,QUEENSGATE,11/24/2020 02:51:00 PM,4 - INJURY POSSIBLE,201904
10XX W LIBERTY ST,39.113342,-84.532405,WEST  END,QUEENSGATE,11/24/2020 02:51:00 PM,4 - INJURY POSSIBLE,201904
39XX VINE ST,39.158108,-84.503866,NORTH AVONDALE,AVONDALE,11/24/2020 03:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
39XX VINE ST,39.158128,-84.504766,NORTH AVONDALE,AVONDALE,11/24/2020 03:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
39XX VINE ST,39.157118,-84.504596,NORTH AVONDALE,AVONDALE,11/24/2020 03:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
26XX W NORTH BEND RD,39.197643,-84.484948,CARTHAGE,CARTHAGE,11/24/2020 03:17:00 PM,5 - PROPERTY DAMAGE ONLY,201905
26XX W NORTH BEND RD,39.199183,-84.484568,CARTHAGE,CARTHAGE,11/24/2020 03:17:00 PM,5 - PROPERTY DAMAGE ONLY,201905
29XX HARRISON AV,39.144863,-84.595918,WESTWOOD,WESTWOOD,11/24/2020 04:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
29XX HARRISON AV,39.146313,-84.595508,WESTWOOD,WESTWOOD,11/24/2020 04:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
36XX LACLEDE AV,39.112706,-84.572156,EAST PRICE HILL,EAST PRICE HILL,11/24/2020 04:20:00 PM,5 - PROPERTY DAMAGE ONLY,201905
61XX ROE ST,39.155827,-84.389776,MADISONVILLE,MADISONVILLE,11/24/2020 04:35:00 PM,5 - PROPERTY DAMAGE ONLY,201905
61XX ROE ST,39.155097,-84.390056,MADISONVILLE,MADISONVILLE,11/24/2020 04:35:00 PM,5 - PROPERTY DAMAGE ONLY,201905
30XX READING RD,39.132211,-84.496538,AVONDALE,AVONDALE,11/24/2020 04:43:00 PM,5 - PROPERTY DAMAGE ONLY,201905
30XX READING RD,39.133661,-84.497788,AVONDALE,AVONDALE,11/24/2020 04:43:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I75 AT 1-7 MM,39.113381,-84.532688,WEST  END,QUEENSGATE,11/24/2020 05:23:00 PM,3 - MINOR INJURY SUSPECTED,201903
9XX HATCH ST,39.108844,-84.497181,MOUNT  ADAMS,MT. ADAMS,11/24/2020 05:41:00 PM,5 - PROPERTY DAMAGE ONLY,201905
2XX OAK ST,39.130181,-84.504193,CORRYVILLE,CORRYVILLE,11/24/2020 06:42:00 PM,5 - PROPERTY DAMAGE ONLY,201905
2XX OAK ST,39.131391,-84.504933,CORRYVILLE,CORRYVILLE,11/24/2020 06:42:00 PM,5 - PROPERTY DAMAGE ONLY,201905
6XX W 3RD ST,39.097237,-84.520582,QUEENSGATE,DOWNTOWN,11/24/2020 06:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
6XX W 3RD ST,39.098117,-84.520872,QUEENSGATE,DOWNTOWN,11/24/2020 06:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
33XX READING RD,39.139261,-84.494035,AVONDALE,AVONDALE,11/24/2020 07:13:07 PM,5 - PROPERTY DAMAGE ONLY,201905
33XX READING RD,39.139291,-84.495485,AVONDALE,AVONDALE,11/24/2020 07:13:07 PM,5 - PROPERTY DAMAGE ONLY,201905
XX HEREFORD ST,39.215466,-84.47195,HARTWELL,HARTWELL,11/24/2020 07:15:00 PM,5 - PROPERTY DAMAGE ONLY,201905
11XX HERSCHEL AV,39.127726,-84.422324,MT.  LOOKOUT,MT. LOOKOUT,11/24/2020 07:16:00 PM,3 - MINOR INJURY SUSPECTED,201903
2XX CLAY WADE BAILEY BRG,39.095704,-84.521044,C. B. D. / RIVERFRONT,DOWNTOWN,11/24/2020 07:26:00 PM,4 - INJURY POSSIBLE,201904
2XX CLAY WADE BAILEY BRG,39.095384,-84.519994,C. B. D. / RIVERFRONT,DOWNTOWN,11/24/2020 07:26:00 PM,4 - INJURY POSSIBLE,201904
24XX HARRISON AV,39.139991,-84.581876,WESTWOOD,WESTWOOD,11/24/2020 07:40:00 PM,4 - INJURY POSSIBLE,201904
24XX HARRISON AV,39.141421,-84.580486,WESTWOOD,WESTWOOD,11/24/2020 07:40:00 PM,4 - INJURY POSSIBLE,201904
8XX E KING DR,39.134141,-84.494086,AVONDALE,AVONDALE,11/24/2020 07:57:00 PM,5 - PROPERTY DAMAGE ONLY,201905
8XX E KING DR,39.134891,-84.493366,AVONDALE,AVONDALE,11/24/2020 07:57:00 PM,5 - PROPERTY DAMAGE ONLY,201905
32XX QUEEN CITY AV,39.138641,-84.608922,WESTWOOD,WESTWOOD,11/24/2020 08:31:00 PM,4 - INJURY POSSIBLE,201904
32XX QUEEN CITY AV,39.139171,-84.608752,WESTWOOD,WESTWOOD,11/24/2020 08:31:00 PM,4 - INJURY POSSIBLE,201904
32XX QUEEN CITY AV,39.140041,-84.609182,WESTWOOD,WESTWOOD,11/24/2020 08:31:00 PM,4 - INJURY POSSIBLE,201904
2XX W MITCHELL AV,39.164079,-84.511691,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,11/24/2020 09:52:00 PM,5 - PROPERTY DAMAGE ONLY,201905
2XX W MITCHELL AV,39.163629,-84.512171,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,11/24/2020 09:52:00 PM,5 - PROPERTY DAMAGE ONLY,201905
15XX HARRISON AV,39.124314,-84.547078,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT,11/24/2020 10:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
15XX HARRISON AV,39.125634,-84.547258,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT,11/24/2020 10:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
36XX OBSERVATORY AV,39.133261,-84.412561,MT.  LOOKOUT,MT. LOOKOUT,11/24/2020 10:39:47 PM,5 - PROPERTY DAMAGE ONLY,201905
42XX SPRING GROVE,39.160551,-84.532231,NORTHSIDE,NORTHSIDE,11/24/2020 10:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
83XX CONSTITUTION DR,39.219272,-84.48959,HARTWELL,HARTWELL,11/25/2020 12:00:00 AM,5 - PROPERTY DAMAGE ONLY,201905
N I75 AT 1-3 MM,39.109035,-84.531798,QUEENSGATE,QUEENSGATE,11/25/2020 12:09:00 AM,3 - MINOR INJURY SUSPECTED,201903
N I75 AT 3-5 MM,39.138805,-84.533528,CAMP  WASHINGTON,CAMP WASHINGTON,11/25/2020 12:09:00 AM,5 - PROPERTY DAMAGE ONLY,201905
5XX W KING,39.139831,-84.526811,CLIFTON,CLIFTON,11/25/2020 05:10:00 AM,5 - PROPERTY DAMAGE ONLY,201905
5XX W KING,39.138811,-84.526821,CLIFTON,CLIFTON,11/25/2020 05:10:00 AM,5 - PROPERTY DAMAGE ONLY,201905
29XX GILBERT AV,39.132683,-84.488149,WALNUT HILLS,WALNUT HILLS,11/25/2020 06:19:00 AM,5 - PROPERTY DAMAGE ONLY,201905
29XX GILBERT AV,39.132713,-84.488699,WALNUT HILLS,WALNUT HILLS,11/25/2020 06:19:00 AM,5 - PROPERTY DAMAGE ONLY,201905
46XX ESTE AV,39.175095,-84.510192,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,11/25/2020 06:37:00 AM,5 - PROPERTY DAMAGE ONLY,201905
46XX ESTE AV,39.175405,-84.510342,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,11/25/2020 06:37:00 AM,5 - PROPERTY DAMAGE ONLY,201905
12XX STATE AV,39.109171,-84.550639,LOWER PRICE  HILL,LOWER PRICE HILL,11/25/2020 07:05:00 AM,4 - INJURY POSSIBLE,201904
12XX STATE AV,39.109071,-84.550549,LOWER PRICE  HILL,LOWER PRICE HILL,11/25/2020 07:05:00 AM,4 - INJURY POSSIBLE,201904
41XX WILLIAM P DOOLEY BYP,39.158451,-84.533261,SPRING GROVE VILLAGE,NORTHSIDE,11/25/2020 07:30:03 AM,5 - PROPERTY DAMAGE ONLY,201905
32XX MONTANA AV,39.149635,-84.610586,WESTWOOD,WESTWOOD,11/25/2020 08:00:00 AM,5 - PROPERTY DAMAGE ONLY,201905
S I75 AT 7-9 MM,39.175447,-84.487775,BONDHILL,BOND HILL,11/25/2020 08:04:00 AM,4 - INJURY POSSIBLE,201904
S I75 AT 7-9 MM,39.174697,-84.487995,BONDHILL,BOND HILL,11/25/2020 08:04:00 AM,4 - INJURY POSSIBLE,201904
S I75 AT 7-9 MM,39.175897,-84.488545,BONDHILL,BOND HILL,11/25/2020 08:04:00 AM,4 - INJURY POSSIBLE,201904
S I75 AT 7-9 MM,39.175607,-84.487315,BONDHILL,BOND HILL,11/25/2020 08:04:00 AM,4 - INJURY POSSIBLE,201904
S I75 AT 7-9 MM,39.174877,-84.488145,BONDHILL,BOND HILL,11/25/2020 08:04:00 AM,4 - INJURY POSSIBLE,201904
S I75 AT 7-9 MM,39.175687,-84.488215,BONDHILL,BOND HILL,11/25/2020 08:04:00 AM,4 - INJURY POSSIBLE,201904
31XX BURNET AV,39.136365,-84.501359,CORRYVILLE,CORRYVILLE,11/25/2020 08:19:00 AM,5 - PROPERTY DAMAGE ONLY,201905
31XX BURNET AV,39.137015,-84.501319,CORRYVILLE,CORRYVILLE,11/25/2020 08:19:00 AM,5 - PROPERTY DAMAGE ONLY,201905
32XX BEEKMAN ST,39.143466,-84.550657,MILLVALE,MILLVALE,11/25/2020 08:30:00 AM,5 - PROPERTY DAMAGE ONLY,201905
32XX BEEKMAN ST,39.143056,-84.551077,MILLVALE,MILLVALE,11/25/2020 08:30:00 AM,5 - PROPERTY DAMAGE ONLY,201905
2XX STARK ST,39.119941,-84.523442,OVER-THE-RHINE,OVER-THE-RHINE,11/25/2020 09:47:00 AM,5 - PROPERTY DAMAGE ONLY,201905
2XX STARK ST,39.118871,-84.523422,OVER-THE-RHINE,OVER-THE-RHINE,11/25/2020 09:47:00 AM,5 - PROPERTY DAMAGE ONLY,201905
38XX COLERAIN AV,39.156534,-84.542705,NORTHSIDE,NORTHSIDE,11/25/2020 10:30:00 AM,4 - INJURY POSSIBLE,201904
38XX COLERAIN AV,39.155914,-84.543045,NORTHSIDE,NORTHSIDE,11/25/2020 10:30:00 AM,4 - INJURY POSSIBLE,201904
38XX COLERAIN AV,39.154904,-84.542455,NORTHSIDE,NORTHSIDE,11/25/2020 10:30:00 AM,4 - INJURY POSSIBLE,201904
SI7X AT 8-8 MM,39.188555,-84.482255,BONDHILL,CARTHAGE,11/25/2020 10:38:00 AM,5 - PROPERTY DAMAGE ONLY,201905
2XX E GALBRAITH RD,39.211877,-84.465259,HARTWELL,HARTWELL,11/25/2020 11:10:00 AM,5 - PROPERTY DAMAGE ONLY,201905
2XX E GALBRAITH RD,39.211877,-84.466219,HARTWELL,HARTWELL,11/25/2020 11:10:00 AM,5 - PROPERTY DAMAGE ONLY,201905
47XX READING RD,39.169759,-84.470027,BONDHILL,BOND HILL,11/25/2020 11:34:00 AM,5 - PROPERTY DAMAGE ONLY,201905
47XX READING RD,39.170419,-84.469247,BONDHILL,BOND HILL,11/25/2020 11:34:00 AM,5 - PROPERTY DAMAGE ONLY,201905
47XX ASHTREE DR,39.177508,-84.546638,NORTHSIDE,COLLEGE HILL,11/25/2020 11:43:00 AM,4 - INJURY POSSIBLE,201904
47XX ASHTREE DR,39.178068,-84.546878,NORTHSIDE,COLLEGE HILL,11/25/2020 11:43:00 AM,4 - INJURY POSSIBLE,201904
47XX ASHTREE DR,39.178808,-84.547228,NORTHSIDE,COLLEGE HILL,11/25/2020 11:43:00 AM,4 - INJURY POSSIBLE,201904
XX W 3RD ST,39.097932,-84.513126,C. B. D. / RIVERFRONT,DOWNTOWN,11/25/2020 12:02:00 PM,5 - PROPERTY DAMAGE ONLY,201905
XX W 3RD ST,39.099322,-84.513446,C. B. D. / RIVERFRONT,DOWNTOWN,11/25/2020 12:02:00 PM,5 - PROPERTY DAMAGE ONLY,201905
61XX ESTE AV,39.193431,-84.491804,CARTHAGE,CARTHAGE,11/25/2020 12:03:00 PM,5 - PROPERTY DAMAGE ONLY,201905
50XX GLENWAY AV,39.130413,-84.608036,WESTWOOD,WESTWOOD,11/25/2020 12:04:00 PM,5 - PROPERTY DAMAGE ONLY,201905
50XX GLENWAY AV,39.131103,-84.607486,WESTWOOD,WESTWOOD,11/25/2020 12:04:00 PM,5 - PROPERTY DAMAGE ONLY,201905
10XX  VINE ST,39.105347,-84.514148,C. B. D. / RIVERFRONT,DOWNTOWN,11/25/2020 12:25:00 PM,5 - PROPERTY DAMAGE ONLY,201905
10XX  VINE ST,39.105797,-84.513788,C. B. D. / RIVERFRONT,DOWNTOWN,11/25/2020 12:25:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I71 AT 2.8 MM,39.1225,-84.497945,WALNUT HILLS,WALNUT HILLS,11/25/2020 12:27:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I71 AT 2.8 MM,39.12209,-84.497445,WALNUT HILLS,WALNUT HILLS,11/25/2020 12:27:00 PM,5 - PROPERTY DAMAGE ONLY,201905
7XX MCMAKIN AV,39.171424,-84.51642,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,11/25/2020 12:30:00 PM,3 - MINOR INJURY SUSPECTED,201903
7XX MCMAKIN AV,39.172294,-84.51663,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,11/25/2020 12:30:00 PM,3 - MINOR INJURY SUSPECTED,201903
16XX READING RD,39.112691,-84.503641,MOUNT  AUBURN,MT. AUBURN,11/25/2020 12:48:07 PM,5 - PROPERTY DAMAGE ONLY,201905
16XX READING RD,39.111781,-84.503201,MOUNT  AUBURN,MT. AUBURN,11/25/2020 12:48:07 PM,5 - PROPERTY DAMAGE ONLY,201905
47XX READING RD,39.169309,-84.468167,BONDHILL,BOND HILL,11/25/2020 12:51:00 PM,5 - PROPERTY DAMAGE ONLY,201905
47XX READING RD,39.169989,-84.469597,BONDHILL,BOND HILL,11/25/2020 12:51:00 PM,5 - PROPERTY DAMAGE ONLY,201905
2XX ERKENBRECHER AV,39.142736,-84.505433,AVONDALE,AVONDALE,11/25/2020 12:58:00 PM,3 - MINOR INJURY SUSPECTED,201903
2XX ERKENBRECHER AV,39.142636,-84.505573,AVONDALE,AVONDALE,11/25/2020 12:58:00 PM,3 - MINOR INJURY SUSPECTED,201903
6XX VIENNA WOODS DR,39.154119,-84.587631,WESTWOOD,WESTWOOD,11/25/2020 01:15:00 PM,5 - PROPERTY DAMAGE ONLY,201905
60XX GLENWAY AV,39.142431,-84.618148,WESTWOOD,WESTWOOD,11/25/2020 01:25:00 PM,5 - PROPERTY DAMAGE ONLY,201905
60XX GLENWAY AV,39.142681,-84.618038,WESTWOOD,WESTWOOD,11/25/2020 01:25:00 PM,5 - PROPERTY DAMAGE ONLY,201905
